Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
48,20,2,84.0,11096,0,0,0,0,0,0,0,12,0,0,0,0,8,5,2006,2006,0,0,0,0,0,0.0,1,0,0,2,1,1,3,24,0,0,1632,1656,0,2,0,0,1656,0,0,1656,0,0,2,0,3,1,1,7,0,0,0,0,2006.0,2,3,826,0,0,0,0,146,0,0,0,0,0,0,0,0,7,2007,0,0,249700
1364,60,0,73.0,8499,0,0,1,0,0,0,0,9,0,0,0,1,6,5,2006,2007,0,0,0,0,0,0.0,0,0,0,2,1,0,2,0,0,0,616,616,0,2,0,0,616,796,0,1412,0,0,2,1,3,1,1,6,0,1,3,3,2007.0,0,2,432,0,0,0,0,36,0,0,0,0,0,0,0,0,3,2007,2,2,156932
27,20,0,60.0,7200,0,0,0,0,0,1,0,1,0,0,0,0,5,7,1951,2000,0,0,6,4,0,0.0,0,0,1,1,1,2,1,234,1,486,180,900,0,1,0,0,900,0,0,900,0,1,1,0,3,1,1,5,0,0,0,2,2005.0,1,2,576,0,0,0,222,32,0,0,0,0,0,0,0,0,5,2010,0,0,134800
696,20,0,54.0,13811,0,0,1,0,0,0,0,3,0,0,0,0,6,6,1987,1987,0,0,1,1,1,72.0,0,0,1,2,0,0,3,980,6,40,92,1112,0,0,0,0,1137,0,0,1137,1,0,2,0,2,1,1,5,0,1,4,0,1987.0,1,2,551,0,0,0,125,0,0,0,0,0,0,0,0,0,7,2006,0,0,176000
1337,90,0,87.0,9246,0,0,1,0,0,0,0,7,1,0,3,0,5,5,1973,1973,0,0,3,3,1,564.0,0,0,1,1,1,0,2,0,0,0,1656,1656,0,1,0,0,1656,0,0,1656,0,0,2,0,4,2,0,8,0,0,0,2,1973.0,1,2,506,0,0,0,0,211,0,0,0,0,0,0,0,0,11,2008,0,0,135000
262,60,0,69.0,9588,0,0,1,0,0,0,0,2,0,0,0,1,8,5,2007,2007,0,0,9,11,2,270.0,1,0,0,0,1,0,2,0,0,0,1482,1482,0,2,0,0,1482,1092,0,2574,0,0,2,1,3,1,2,10,0,1,3,3,2007.0,0,3,868,0,0,0,0,148,0,0,0,0,0,0,0,0,11,2007,2,2,276000
1327,30,3,70.0,4270,0,0,0,2,0,0,1,0,0,0,0,0,3,6,1931,2006,0,0,5,5,0,0.0,0,0,2,1,1,0,4,544,0,0,0,544,0,2,0,0,774,0,0,774,0,0,1,0,3,1,1,6,0,0,0,1,1980.0,3,0,0,1,1,0,0,0,286,0,0,0,0,0,0,0,5,2007,0,0,79000
32,20,0,69.0,8544,0,0,1,0,0,2,0,15,0,0,0,0,5,6,1966,2006,0,0,1,1,0,0.0,0,0,1,1,1,0,2,0,0,0,1228,1228,0,0,0,0,1228,0,0,1228,0,0,1,1,3,1,1,6,0,0,0,0,1966.0,1,1,271,0,0,0,0,65,0,0,0,0,0,1,0,0,6,2008,0,0,149350
1361,70,0,51.0,9842,0,0,0,0,0,0,0,21,1,0,0,1,5,6,1921,1998,0,0,5,4,0,0.0,0,0,2,1,3,0,2,0,0,0,612,612,0,2,0,0,990,1611,0,2601,0,0,3,1,4,1,0,8,0,0,0,3,1998.0,2,2,621,0,0,0,183,0,301,0,0,0,0,0,0,0,5,2008,0,0,189000
1376,20,0,89.0,10991,0,0,1,1,0,0,0,3,0,0,0,0,8,5,2007,2007,0,0,0,0,1,80.0,1,0,0,2,1,3,2,0,0,0,1571,1571,0,2,0,0,1571,0,0,1571,0,0,2,0,3,1,1,7,0,1,3,0,2007.0,0,3,722,0,0,0,100,36,0,0,0,0,0,0,0,0,12,2007,2,2,239000
339,20,0,91.0,14145,0,0,0,0,0,1,0,7,0,0,0,0,7,7,1984,1998,0,0,6,4,0,0.0,1,0,1,2,1,2,0,213,0,0,995,1208,0,2,0,0,1621,0,0,1621,1,0,2,0,3,1,1,8,0,0,0,0,1984.0,2,2,440,0,0,0,108,45,0,0,0,0,0,0,1,400,5,2006,0,0,202500
449,50,1,50.0,8600,0,0,0,2,0,0,0,22,0,0,0,2,6,6,1937,1950,0,0,5,5,0,0.0,0,0,2,1,1,0,2,0,0,0,780,780,0,1,0,0,780,596,0,1376,0,0,2,0,3,1,0,7,0,1,3,2,1937.0,1,1,198,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2006,0,0,119500
944,90,0,100.0,25000,0,0,0,3,0,0,0,13,0,0,3,0,5,4,1967,1967,0,0,1,3,0,0.0,0,0,1,1,1,1,2,0,0,0,1632,1632,0,1,0,0,1632,0,0,1632,0,0,2,0,4,2,0,8,0,0,0,0,1967.0,1,2,576,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,143000
136,20,0,80.0,10400,0,0,0,0,0,0,0,7,0,0,0,0,7,6,1970,1970,1,0,3,3,1,288.0,0,0,0,1,1,0,2,0,0,0,1304,1304,0,0,0,0,1682,0,0,1682,0,0,2,0,3,1,0,7,0,1,3,0,1970.0,1,2,530,0,0,0,98,0,0,0,0,0,0,1,0,0,5,2008,0,0,174000
914,90,3,82.0,6270,0,0,0,1,0,0,0,6,0,0,3,1,5,6,1949,1950,0,0,5,5,0,0.0,0,0,1,1,1,0,1,284,0,0,717,1001,0,1,1,1,1001,1001,0,2002,0,0,2,0,4,2,0,8,0,0,0,5,1949.0,1,3,871,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2007,0,0,145000
769,20,0,70.0,9100,0,0,0,0,0,0,0,2,0,0,0,0,7,5,2004,2005,1,0,0,0,0,0.0,1,0,0,2,1,0,3,24,0,0,1836,1860,0,2,0,0,1836,0,0,1836,0,0,2,0,3,1,1,8,0,1,3,0,2004.0,0,2,484,0,0,0,120,33,0,0,0,0,0,0,0,0,10,2006,0,0,216837
1387,60,0,80.0,16692,0,0,1,0,0,0,0,7,6,0,0,1,7,5,1978,1978,0,0,3,3,1,184.0,0,0,1,2,1,0,1,790,6,469,133,1392,0,1,0,0,1392,1392,0,2784,1,0,3,1,5,1,1,12,0,2,4,0,1978.0,2,2,564,0,0,0,0,112,0,0,440,519,1,1,3,2000,7,2006,0,0,250000
1240,20,0,64.0,9037,0,0,1,1,0,0,0,3,0,0,0,0,8,5,2006,2006,1,0,0,0,1,32.0,1,0,0,2,1,1,3,428,0,0,1048,1476,0,2,0,0,1484,0,0,1484,0,0,2,0,2,1,2,6,0,1,3,0,2006.0,2,2,472,0,0,0,120,33,0,0,0,0,0,0,0,0,12,2007,0,0,265900
1436,20,0,80.0,8400,0,0,0,0,0,0,0,1,0,0,0,0,6,9,1962,2005,0,0,6,4,1,237.0,1,1,1,1,1,0,2,0,0,0,1319,1319,0,1,0,0,1537,0,0,1537,1,0,1,1,3,1,1,7,0,1,3,0,1962.0,2,2,462,0,0,0,0,36,0,0,0,0,0,3,0,0,7,2008,1,1,174000
1036,20,0,69.0,11500,0,0,1,0,0,2,0,0,0,0,0,0,4,3,1957,1957,0,0,6,4,0,0.0,0,1,3,4,2,4,6,0,5,0,0,0,0,2,1,0,845,0,0,845,0,0,1,0,3,1,0,5,0,0,0,2,1957.0,1,1,290,0,0,2,186,0,0,0,0,0,0,0,0,0,1,2009,0,0,84000
1271,40,0,69.0,23595,0,0,0,3,0,0,2,16,0,0,0,0,7,6,1979,1979,5,2,3,3,0,0.0,1,0,0,2,1,3,3,1258,0,0,74,1332,0,1,0,0,1332,192,0,1524,2,0,0,1,0,1,1,4,0,1,4,0,1979.0,0,2,586,0,0,0,268,0,0,0,0,0,0,0,0,0,4,2010,0,0,260000
790,60,0,69.0,12205,0,0,1,3,0,0,0,16,0,0,0,1,6,8,1966,2007,0,0,1,1,1,157.0,0,0,1,1,3,3,5,568,0,0,264,832,0,0,0,0,976,1111,0,2087,0,0,2,1,5,1,1,9,0,0,0,0,1966.0,0,2,444,0,0,0,133,168,0,0,0,0,0,0,0,0,7,2007,0,0,187500
804,60,0,107.0,13891,0,0,0,0,0,0,0,5,0,0,0,1,9,5,2008,2009,1,0,0,0,2,424.0,2,0,0,0,1,3,2,0,0,0,1734,1734,0,2,0,0,1734,1088,0,2822,0,0,3,1,4,1,2,12,0,1,3,3,2009.0,2,3,1020,0,0,0,52,170,0,0,192,0,0,0,0,0,1,2009,2,2,582933
1215,85,0,69.0,10205,0,0,1,0,0,0,0,1,0,0,0,3,5,5,1962,1962,0,0,5,5,0,0.0,0,0,1,1,1,1,1,784,0,0,141,925,0,1,0,0,999,0,0,999,1,0,1,0,3,1,0,6,0,0,0,0,1962.0,1,1,300,0,0,0,150,72,0,0,0,0,0,0,0,0,5,2006,0,0,134500
1203,50,1,50.0,6000,0,0,0,0,0,1,0,11,0,0,0,2,5,8,1925,1997,0,0,6,4,0,0.0,0,0,2,1,1,0,2,0,0,0,884,884,0,2,0,0,884,464,0,1348,1,0,1,0,3,1,0,5,0,1,1,2,1960.0,1,1,216,0,0,2,0,0,208,0,0,0,0,0,0,0,5,2009,0,0,117000
7,20,0,75.0,10084,0,0,0,0,0,0,0,12,0,0,0,0,8,5,2004,2005,0,0,0,0,2,186.0,1,0,0,0,1,1,3,1369,0,0,317,1686,0,2,0,0,1694,0,0,1694,1,0,2,0,3,1,1,7,0,1,3,0,2004.0,2,2,636,0,0,0,255,57,0,0,0,0,0,0,0,0,8,2007,0,0,307000
78,50,1,50.0,8635,0,0,0,0,0,0,0,11,0,0,0,2,5,5,1948,2001,0,0,6,4,0,0.0,0,0,1,1,1,0,1,336,4,41,295,672,0,1,0,0,1072,213,0,1285,1,0,1,0,2,1,0,6,4,0,0,2,1948.0,1,1,240,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2008,0,0,127000
1024,120,0,43.0,3182,0,0,0,0,0,0,0,4,0,0,2,0,7,5,2005,2006,0,0,0,0,1,14.0,1,0,0,2,0,0,3,16,0,0,1330,1346,0,2,0,0,1504,0,0,1504,0,0,2,0,2,1,1,7,0,1,3,0,2005.0,0,2,437,0,0,0,156,20,0,0,0,0,0,0,0,0,5,2008,0,0,191000
406,20,0,69.0,9991,0,0,1,0,0,1,0,15,1,0,0,0,4,4,1976,1993,0,0,3,3,0,0.0,0,0,1,1,1,0,1,1116,0,0,165,1281,0,2,0,0,1620,0,0,1620,1,0,2,0,3,1,0,8,4,1,4,0,1993.0,1,2,490,0,0,0,120,78,0,0,0,0,0,2,0,0,6,2009,0,0,150000
1187,190,0,107.0,10615,0,0,1,2,0,1,1,8,2,4,4,1,3,5,1900,1970,0,0,1,1,0,0.0,0,0,1,3,1,2,1,440,0,0,538,978,0,1,0,0,1014,685,0,1699,1,0,2,0,3,2,0,7,0,0,0,6,1920.0,1,2,420,2,3,0,0,74,0,0,0,0,0,0,0,0,8,2009,0,1,95000
1448,60,0,80.0,10000,0,0,0,0,0,0,0,2,0,0,0,1,8,5,1995,1996,0,0,0,0,1,438.0,1,0,0,2,1,0,3,1079,0,0,141,1220,0,2,0,0,1220,870,0,2090,1,0,2,1,3,1,1,8,0,1,4,0,1995.0,2,2,556,0,0,0,0,65,0,0,0,0,0,0,0,0,12,2007,0,0,240000
852,120,0,69.0,3196,0,0,0,0,0,0,0,4,0,0,2,0,8,5,2003,2003,0,0,0,0,1,40.0,1,0,0,2,1,3,2,0,0,0,1273,1273,0,2,0,0,1456,0,0,1456,0,0,2,0,2,1,1,7,0,1,4,0,2003.0,0,2,400,0,0,0,143,20,0,0,0,0,0,0,0,0,5,2006,0,0,215000
1265,120,3,34.0,4060,0,0,0,0,0,0,0,1,0,0,2,0,6,5,1998,1999,0,0,5,5,0,0.0,1,0,0,2,1,0,3,266,0,0,1139,1405,0,2,0,0,1337,0,0,1337,1,0,2,0,2,1,1,5,0,0,0,0,1998.0,0,2,511,0,0,0,144,68,0,0,0,0,0,0,0,0,8,2008,1,1,181000
395,50,0,60.0,10134,0,0,0,0,0,0,0,8,0,0,0,2,5,6,1940,1950,0,0,5,5,0,0.0,0,0,1,1,1,0,2,0,0,0,735,735,0,0,0,1,735,299,0,1034,0,0,1,0,2,1,0,5,0,0,0,2,1940.0,1,1,240,0,0,0,0,39,0,0,0,0,0,0,0,0,7,2007,0,0,109000
317,60,0,94.0,13005,0,0,1,0,0,1,0,7,0,0,0,1,7,7,1980,1980,0,0,9,11,1,278.0,1,0,1,2,1,0,3,692,0,0,153,845,0,1,0,0,1153,1200,0,2353,1,0,2,1,4,1,2,10,0,1,4,0,1983.0,2,2,484,0,0,0,288,195,0,0,0,0,0,3,0,0,8,2009,0,0,260000
266,20,0,78.0,12090,0,0,1,0,0,0,0,7,0,0,0,0,6,6,1981,1981,0,0,5,5,1,210.0,0,1,1,2,1,0,3,588,6,228,606,1422,0,1,0,0,1422,0,0,1422,0,0,2,0,3,1,1,7,0,1,4,0,1981.0,0,2,576,0,0,0,276,0,0,0,0,0,0,3,0,0,6,2008,0,0,175500
1185,20,0,50.0,35133,1,0,0,0,0,0,1,3,0,0,0,0,5,4,1963,1963,1,0,5,5,1,226.0,0,0,1,1,1,3,4,1159,0,0,413,1572,0,0,0,0,1572,0,0,1572,1,0,1,1,3,1,0,5,0,2,4,5,1963.0,2,3,995,0,0,0,0,263,0,0,263,0,0,0,0,0,5,2007,0,0,186700
190,120,0,41.0,4923,0,0,0,0,0,0,0,18,0,0,2,0,8,5,2001,2002,0,0,9,11,0,0.0,1,0,0,0,1,1,3,1153,0,0,440,1593,0,2,0,0,1593,0,0,1593,1,0,1,1,0,1,2,5,0,1,3,0,2001.0,0,2,682,0,0,0,0,120,0,0,224,0,0,0,0,0,8,2008,0,0,286000
309,30,0,69.0,12342,0,0,1,0,0,0,0,0,0,0,0,0,4,5,1940,1950,0,0,0,0,0,0.0,0,0,1,1,1,0,1,262,0,0,599,861,0,2,0,0,861,0,0,861,0,0,1,0,1,1,0,4,0,0,0,2,1961.0,1,2,539,0,0,0,158,0,0,0,0,0,0,0,0,0,3,2009,0,0,82500
967,50,0,130.0,9600,0,0,1,1,0,0,0,6,0,0,0,2,5,7,1940,1950,0,0,5,5,0,0.0,1,1,2,1,3,0,4,428,0,0,300,728,0,2,0,0,976,332,0,1308,1,0,1,1,2,1,0,7,2,2,4,2,1940.0,1,1,256,0,0,0,0,70,0,0,0,0,0,0,0,0,6,2009,0,0,160000
903,60,0,63.0,7875,0,0,0,0,0,0,0,9,0,0,0,1,7,5,2003,2003,0,0,0,0,0,0.0,1,0,0,2,1,0,2,0,0,0,783,783,0,2,0,0,807,702,0,1509,0,0,2,1,3,1,1,8,0,1,3,0,2003.0,0,2,393,0,0,0,0,75,0,0,0,0,0,0,0,0,7,2006,0,0,180000
1014,30,1,60.0,7200,0,0,0,0,0,0,0,8,0,0,0,0,5,4,1910,2006,1,0,5,7,0,0.0,0,0,2,1,1,0,0,247,1,465,310,1022,2,1,1,0,1022,0,0,1022,1,0,1,0,2,1,0,4,5,0,0,2,1956.0,1,1,280,0,0,0,0,30,226,0,0,0,0,0,0,0,6,2009,0,0,85000
451,30,1,70.0,5684,0,0,0,0,0,0,0,8,0,0,0,0,6,8,1930,2005,1,0,6,4,0,0.0,0,0,2,1,1,0,2,0,0,0,813,813,0,2,0,1,813,0,0,813,0,0,1,0,2,1,1,5,0,0,0,2,1932.0,1,1,270,2,3,2,0,113,0,0,0,0,0,0,0,0,6,2006,0,0,110000
261,80,0,120.0,19296,0,0,0,0,0,1,0,1,2,0,0,4,6,5,1962,1962,0,0,6,4,1,399.0,0,0,1,1,1,3,4,672,3,690,0,1362,0,1,0,0,1382,0,0,1382,1,0,1,0,3,1,0,6,0,1,4,0,1991.0,1,2,884,0,0,0,0,0,252,0,0,0,0,2,0,0,5,2009,0,0,176000
21,60,0,101.0,14215,0,0,1,0,0,1,0,5,0,0,0,1,8,5,2005,2006,0,0,0,0,1,380.0,1,0,0,0,1,1,2,0,0,0,1158,1158,0,2,0,0,1158,1218,0,2376,0,0,3,1,4,1,1,9,0,1,3,3,2005.0,2,3,853,0,0,0,240,154,0,0,0,0,0,0,0,0,11,2006,2,2,325300
128,45,1,55.0,4388,0,0,1,2,0,0,0,8,1,0,0,7,5,7,1930,1950,0,0,7,4,0,0.0,0,1,2,1,1,0,5,116,0,0,556,672,0,2,0,0,840,0,0,840,0,0,1,0,3,1,0,5,0,1,4,1,1980.0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,87000
1447,20,0,69.0,26142,0,0,1,0,0,2,0,13,0,0,0,0,5,7,1962,1962,0,0,1,1,1,189.0,0,0,1,1,1,0,4,593,0,0,595,1188,0,1,0,0,1188,0,0,1188,0,0,1,0,3,1,0,6,0,0,0,0,1962.0,1,1,312,0,0,1,261,39,0,0,0,0,0,0,0,0,4,2010,0,0,157900
913,30,1,51.0,6120,0,0,0,0,0,0,0,11,0,0,0,0,5,7,1925,1950,0,0,5,5,0,0.0,0,0,2,1,1,0,4,489,0,0,279,768,0,1,1,0,1015,0,0,1015,0,0,1,0,3,1,0,6,4,0,0,2,1925.0,1,1,450,0,0,0,0,0,112,0,120,0,0,1,1,620,7,2006,0,1,88000
627,20,0,69.0,12342,0,0,1,0,0,0,0,1,0,0,0,0,5,5,1960,1978,1,0,6,4,0,0.0,0,0,1,1,1,0,2,0,0,0,978,978,0,1,0,0,1422,0,0,1422,0,0,1,0,3,1,0,6,4,1,4,0,1960.0,2,1,286,0,0,0,0,0,36,0,0,0,0,2,1,600,8,2007,0,0,139900
1002,30,0,60.0,5400,0,0,0,0,0,1,0,8,0,0,0,0,5,6,1920,1950,0,0,6,4,0,0.0,0,0,2,3,1,0,2,0,0,0,691,691,0,2,0,1,691,0,0,691,0,0,1,0,2,1,2,4,0,0,0,2,1920.0,1,1,216,2,0,2,0,20,94,0,0,0,0,0,0,0,1,2007,0,1,86000
329,75,0,69.0,11888,0,1,1,2,0,0,0,11,3,0,0,5,6,6,1916,1994,0,0,6,8,0,0.0,0,0,2,1,1,0,2,0,0,0,844,844,0,0,1,1,1445,689,0,2134,0,0,2,0,5,1,1,10,0,0,0,2,1930.0,1,2,441,0,0,0,0,60,268,0,0,0,0,0,0,0,7,2009,0,0,214500
1152,20,0,134.0,17755,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1959,1959,0,0,1,3,1,132.0,0,0,1,1,1,0,1,176,0,0,1290,1466,0,1,0,0,1466,0,0,1466,0,0,1,1,3,1,3,6,0,2,3,0,1959.0,0,2,528,0,0,0,0,140,0,0,100,0,0,0,0,0,11,2006,0,0,149900
256,60,0,66.0,8738,0,0,1,0,0,0,0,9,0,0,0,1,7,5,1999,1999,0,0,0,0,1,302.0,1,0,0,2,1,0,2,0,0,0,975,975,0,2,0,0,1005,1286,0,2291,0,0,2,1,4,1,1,8,0,1,4,3,1999.0,0,2,429,0,0,0,192,0,0,0,0,0,0,0,0,0,2,2006,0,0,230000
777,20,0,86.0,11210,0,0,1,0,0,0,0,2,0,0,0,0,7,5,2005,2006,0,0,0,0,1,240.0,1,0,0,2,1,1,3,20,0,0,1594,1614,0,2,0,0,1614,0,0,1614,0,0,2,0,3,1,1,7,0,0,0,0,2005.0,2,3,865,0,0,0,144,59,0,0,0,0,0,0,0,0,7,2006,2,2,221500
109,50,1,85.0,8500,0,0,0,0,0,1,0,22,2,0,0,2,5,7,1919,2005,0,0,9,11,0,0.0,0,0,1,1,1,0,2,0,0,0,793,793,2,1,1,2,997,520,0,1517,0,0,2,0,3,1,3,7,0,0,0,1,1980.0,3,0,0,1,1,2,0,0,144,0,0,0,0,0,0,0,8,2007,0,0,115000
135,20,0,78.0,10335,0,0,1,0,0,0,0,15,0,0,0,0,5,6,1968,1993,0,0,3,3,0,0.0,0,0,1,1,1,0,4,570,0,0,891,1461,0,0,0,0,1721,0,0,1721,0,0,2,1,3,1,0,7,4,1,4,0,1968.0,2,2,440,0,0,0,0,96,180,0,0,0,0,1,0,0,7,2006,0,0,180000
862,190,0,75.0,11625,0,0,0,0,0,0,0,15,0,0,4,0,5,4,1965,1965,1,0,3,1,0,0.0,0,0,0,1,1,2,1,841,0,0,198,1039,0,2,0,0,1039,0,0,1039,1,0,1,1,3,1,0,6,0,0,0,0,1965.0,1,2,504,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010,0,0,131500
299,60,0,90.0,11700,0,0,0,0,0,0,0,7,0,0,0,1,6,6,1968,1968,3,0,1,13,1,365.0,1,0,1,1,1,0,0,384,1,175,143,702,0,0,0,0,1041,702,0,1743,0,1,1,2,3,1,0,7,0,1,3,0,1968.0,1,2,539,0,0,0,224,0,0,0,0,0,0,0,0,0,6,2007,0,0,175000
191,70,0,70.0,10570,0,0,0,2,0,0,1,6,0,0,0,1,8,8,1932,1994,1,0,4,10,0,0.0,1,0,1,2,0,0,4,297,0,0,556,853,0,1,0,0,1549,1178,0,2727,0,0,2,1,3,1,1,10,1,2,4,2,1932.0,1,2,440,0,0,0,0,74,0,0,0,0,0,0,0,0,12,2007,0,0,315000
948,20,0,85.0,14536,0,0,0,0,0,0,0,3,0,0,0,0,8,5,2002,2003,1,0,0,0,1,236.0,1,0,0,2,1,1,3,1300,0,0,316,1616,0,2,0,0,1629,0,0,1629,1,0,2,0,3,1,1,9,0,1,3,0,2002.0,0,3,808,0,0,0,0,252,0,0,0,0,0,0,0,0,11,2007,0,0,270000
978,120,2,35.0,4274,0,1,1,0,0,0,0,12,0,0,2,0,7,5,2006,2007,0,0,0,0,4,0.0,1,0,0,2,1,0,3,1106,0,0,135,1241,0,2,0,0,1241,0,0,1241,1,0,1,1,1,1,1,4,0,0,0,0,2007.0,0,2,569,0,0,0,0,116,0,0,0,0,0,0,0,0,11,2007,2,2,199900
905,20,0,69.0,6173,0,0,1,0,0,0,0,15,0,0,0,0,5,6,1967,1967,0,0,1,4,1,75.0,0,0,1,1,1,0,3,599,0,0,277,876,0,1,0,0,902,0,0,902,0,0,1,0,3,1,0,6,0,0,0,0,1967.0,1,1,288,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2007,0,0,125500
741,70,1,60.0,9600,0,2,0,0,0,0,0,8,0,0,0,1,5,7,1910,2002,0,0,6,8,0,0.0,0,1,2,3,3,0,2,0,0,0,264,264,0,2,0,0,768,664,0,1432,0,0,2,0,2,1,0,7,0,0,0,2,1910.0,1,2,360,0,2,0,270,0,112,0,0,0,0,3,0,0,5,2007,0,1,132000
63,120,0,44.0,6442,0,0,1,0,0,0,0,5,0,0,2,0,8,5,2006,2006,0,0,0,0,2,178.0,1,0,0,2,0,2,3,24,0,0,1346,1370,0,2,0,0,1370,0,0,1370,0,0,2,0,2,1,1,6,0,1,3,0,2006.0,2,2,484,0,0,0,120,49,0,0,0,0,0,0,0,0,10,2007,0,0,202500
422,20,0,69.0,16635,0,0,1,0,0,3,0,7,0,0,0,0,6,7,1977,2000,0,0,9,11,2,126.0,1,0,1,2,1,0,0,1246,0,0,356,1602,0,0,0,0,1602,0,0,1602,0,1,2,0,3,1,1,8,0,1,4,0,1977.0,0,2,529,0,0,0,240,0,0,0,0,0,0,0,0,0,6,2009,0,0,215000
77,20,0,69.0,8475,0,0,1,0,0,0,0,1,0,0,0,0,4,7,1956,1956,0,0,0,0,0,0.0,0,0,1,1,1,0,0,228,0,0,724,952,0,2,0,1,952,0,0,952,0,0,1,0,2,1,0,4,0,0,0,2,1956.0,1,1,283,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2008,0,0,135750
1439,20,1,90.0,7407,0,0,0,0,0,0,0,8,2,0,0,0,6,7,1957,1996,0,0,5,5,0,0.0,0,0,1,1,1,0,3,600,0,0,312,912,0,1,0,1,1236,0,0,1236,1,0,1,0,2,1,0,6,0,0,0,0,1957.0,1,2,923,0,0,0,0,158,158,0,0,0,0,1,0,0,4,2010,0,0,149700
899,20,0,100.0,12919,0,0,1,0,0,0,0,5,0,0,0,0,9,5,2009,2010,1,0,0,0,2,760.0,2,0,0,0,1,3,3,2188,0,0,142,2330,0,2,0,0,2364,0,0,2364,1,0,2,1,2,1,2,11,0,2,3,0,2009.0,0,3,820,0,0,0,0,67,0,0,0,0,0,0,0,0,3,2010,2,2,611657
153,60,0,69.0,14803,0,0,1,0,0,2,0,7,0,0,0,1,6,5,1971,1971,0,0,1,1,1,252.0,0,0,1,1,1,0,4,416,0,0,409,825,0,0,0,0,1097,896,0,1993,0,0,2,1,4,1,0,8,0,1,3,0,1971.0,2,2,495,0,0,0,0,66,0,0,0,0,0,2,0,0,6,2006,0,0,190000
1325,20,0,75.0,9986,0,0,0,0,0,0,0,12,0,0,0,0,8,5,2006,2007,0,0,0,0,1,428.0,1,0,0,0,1,1,2,0,0,0,1795,1795,0,2,0,0,1795,0,0,1795,0,0,2,0,2,1,1,7,0,1,3,0,2007.0,2,3,895,0,0,0,0,49,0,0,0,0,0,0,0,0,2,2007,2,2,147000
411,20,0,68.0,9571,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1958,1958,0,0,13,12,0,0.0,0,3,1,1,3,0,2,0,0,0,1276,1276,0,1,0,1,1276,0,0,1276,0,0,1,0,3,1,0,5,3,0,0,0,1958.0,1,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,1,1,60000
858,60,0,65.0,8125,0,0,0,0,0,0,0,9,0,0,0,1,6,5,1994,1995,0,0,1,1,0,0.0,0,0,0,2,1,0,2,0,0,0,702,702,0,0,0,0,702,779,0,1481,0,0,2,1,3,1,0,6,0,1,4,0,1994.0,0,2,343,0,0,0,0,36,0,0,0,0,0,0,0,0,3,2009,0,0,174000
1339,60,0,95.0,13450,0,0,1,0,0,1,0,2,0,0,0,1,7,5,2002,2002,0,0,0,0,0,0.0,1,0,0,2,1,0,3,700,0,0,216,916,0,2,0,0,920,941,0,1861,1,0,2,1,3,1,1,8,0,0,0,3,2002.0,2,2,492,0,0,0,146,91,0,0,0,0,0,0,0,0,6,2006,0,0,200000
348,20,0,69.0,17600,0,0,1,0,0,0,0,1,0,0,0,0,6,5,1960,1960,0,0,6,4,1,30.0,0,0,1,1,1,0,1,1270,0,0,208,1478,0,2,0,1,1478,0,0,1478,1,0,2,0,3,1,0,6,0,2,3,0,1960.0,1,2,498,0,0,0,0,40,0,0,0,0,0,0,0,0,12,2009,0,0,157500
218,70,1,57.0,9906,0,2,0,0,0,0,0,8,0,0,0,1,4,4,1925,1950,0,0,5,5,0,0.0,0,0,1,1,1,0,2,0,0,0,686,686,0,3,1,0,810,518,0,1328,0,0,1,0,3,1,0,8,0,0,0,2,1940.0,1,1,210,0,0,0,0,172,60,0,0,0,0,0,0,0,9,2006,0,3,107000
